Designator,Mid X,Mid Y,Rotation,Layer
C1,153.416,-101.787999,270.0,top
C2,143.002,-113.471999,270.0,top
C3,147.955,-112.776,0.0,top
J1,136.5,-110.0,0.0,top
J2,133.096,-113.538,0.0,top
J3,146.05,-115.824,0.0,top
J4,156.5,-105.918,0.0,top
J5,149.86,-109.982,0.0,top
R1,139.5,-113.5875,270.0,top
R2,133.858,-105.2595,90.0,top
R3,136.652,-105.3065,90.0,top
R4,150.876,-101.7035,90.0,top
U1,142.9,-99.585,0.0,top
